ParentLocationID,POIName,POIType,POILat,POILng,POIDescription,POIDescriptionOld
48,Corfu - Paleokastritsa,Activity,39.675,19.7,"Paleokastritsa is a scenic area on Corfu's west coast known for its multiple bays with clear water, sea caves (accessible by boat), and a hilltop monastery.","Picturesque area known for stunning bays with clear turquoise waters, beaches, sea caves, and a monastery."
48,Zakynthos - Navagio Beach (Shipwreck),Sight,37.8597,20.6248,"Navagio Beach is an exposed cove famous for the shipwreck of the MV Panagiotis resting on its white sands, surrounded by high limestone cliffs.",Iconic cove famous for its shipwreck on a white sandy beach surrounded by cliffs (accessible by boat).
48,Zakynthos - Zante Town,Sight,37.785,20.9,"Zante Town, the capital, was rebuilt after the 1953 earthquake, featuring arcaded streets, Venetian-style squares (Solomos Square), and a waterfront promenade.","Main town and port, rebuilt after an earthquake, featuring Venetian-style architecture."
48,Kefalonia - Myrtos Beach,Activity,38.347,20.535,"Myrtos Beach is frequently cited as one of Greece's most dramatic beaches, known for its arc of white pebbles set beneath towering cliffs.","Famous beach known for dramatic cliffs, white pebbles, and stunning turquoise water."
48,Kefalonia - Melissani Cave,Sight,38.256,20.523,Melissani Cave contains a subterranean lake with crystal-clear brackish water; sunlight entering through a collapsed roof section illuminates the water.,Underground lake cave where sunlight creates stunning blue water effects; accessible by rowboats.
48,Kefalonia - Fiscardo Village,Sight,38.46,20.577,"Fiscardo is a picturesque harbour village in northern Kefalonia, notable for retaining its original Venetian architecture, having survived the 1953 earthquake.","Charming fishing village that survived the 1953 earthquake, known for colourful buildings and harbour."
48,Lefkada - Porto Katsiki Beach,Activity,38.601,20.55,"Porto Katsiki is a famous beach characterized by its sheer white cliffs plunging towards turquoise waters, accessible via a steep staircase.","Famous beach backed by dramatic white cliffs, known for stunning turquoise water."
48,Lefkada - Nidri Town,Sight,38.708,20.712,"Nidri is a bustling tourist resort on Lefkada's east coast, serving as a major hub for sailing and boat trips to nearby islands like Skorpios and Meganisi.","Popular tourist resort town known for its harbour, watersports, and boat trips to nearby islands."
48,Paxos - Gaios Town,Sight,39.2,20.185,"Gaios is the capital and main port of Paxos island, nestled in a sheltered channel protected by two small wooded islets (Agios Nikolaos and Panagia).",Charming main port town nestled around a sheltered bay featuring a picturesque islet.
49,Mallorca - Palma Cathedral,Sight,39.5676,2.6478,"Palma Cathedral (La Seu) is a grand Gothic cathedral overlooking the harbour, noted for its large rose window, slender columns, and interior modifications by Gaudí.",Magnificent Gothic cathedral (La Seu) overlooking the sea in Palma de Mallorca.
49,Mallorca - Serra de Tramuntana,Sight,39.75,2.8,"The Serra de Tramuntana (UNESCO World Heritage site) is a mountain range along Mallorca's northwest coast, characterized by cliffs, terracing, and scenic villages.","Mountain range (UNESCO site) offering stunning scenery, hiking trails, and charming villages like Valldemossa."
49,Mallorca - Alcudia Old Town,Sight,39.853,3.122,"Alcudia's Old Town is enclosed by well-preserved medieval walls, featuring narrow streets, historic houses, Roman ruins nearby (Pollentia), and market days.",Well-preserved medieval walled town with narrow streets and historic houses.
49,Mallorca - Es Trenc Beach,Activity,39.34,2.985,"Es Trenc is a long, undeveloped sandy beach with dunes and clear turquoise water, part of a protected natural area on Mallorca's southern coast.","Long, beautiful natural beach with white sand and turquoise waters."
49,Ibiza - Dalt Vila (Old Town UNESCO),Sight,38.9067,1.4367,"Dalt Vila ('Upper Town') is the historic fortified old town of Ibiza City (UNESCO World Heritage site), featuring Renaissance military architecture and museums.","Historic fortified old town of Ibiza City featuring ancient walls, cobblestone streets, and panoramic views."
49,Ibiza - Playa d'en Bossa,Activity,38.888,1.42,"Playa d'en Bossa is Ibiza's longest beach, known for its numerous beach clubs (like Ushuaïa, Hï Ibiza nearby), hotels, and proximity to Ibiza Town.","Long sandy beach famous for its beach clubs, bars, and lively party atmosphere."
49,Menorca - Ciutadella Old Town,Sight,40.0015,3.8375,"Ciutadella, Menorca's former capital, features a charming historic centre (Es Born square, cathedral), narrow streets, and a picturesque harbour inlet.","Charming historic capital known for its beautiful old town, harbour, cathedral, and palaces."
49,Menorca - Mahón Harbour,Sight,39.888,4.265,"The harbour of Mahón is one of the largest natural harbours in the world, strategically important historically, now featuring waterfront promenades and forts.","One of the world's largest natural harbours, featuring waterfront cafes, boat trips, and historic fortresses."
49,Menorca - Cala Macarella Beach,Activity,39.937,3.937,"Cala Macarella, along with its smaller neighbour Cala Macarelleta, is known for its fine white sand, turquoise waters, and surrounding pine-covered cliffs.","Famous picturesque cove with white sand and turquoise water, often featured on postcards."
49,Formentera - Ses Illetes Beach,Activity,38.755,1.435,"Ses Illetes beach is located on a long sand spit on Formentera, renowned for its fine white sand and exceptionally clear, shallow turquoise waters.",Stunning beach known for white sand and crystal-clear turquoise water; often ranked among world's best.
50,Tenerife - Teide National Park,Park,28.2724,-16.6435,"Teide National Park (UNESCO World Heritage site) encompasses Mount Teide, Spain's highest peak, and its surrounding volcanic caldera, featuring unique geology.","National park (UNESCO site) dominated by Mount Teide, Spain's highest peak; offers unique volcanic landscapes."
50,Tenerife - Siam Park,Activity,28.073,-16.726,"Siam Park is a large Thai-themed water park in Tenerife, consistently ranked among the world's best, featuring numerous slides, rides, and wave pools.","Popular water park often rated among the best in the world, featuring Thai-themed architecture."
50,Tenerife - Santa Cruz de Tenerife,Sight,28.4636,-16.2518,"Santa Cruz is the capital of Tenerife (sharing with Las Palmas), known for its modern Auditorio de Tenerife, harbour, shopping, and annual Carnival.","Capital city known for its harbour, modern architecture (Auditorio), shopping, and annual Carnival."
50,Tenerife - Masca Valley,Sight,28.306,-16.84,Masca is a picturesque hamlet set in a dramatic ravine; the hike down the Masca Gorge to the sea is a popular (currently regulated) challenging excursion.,Picturesque valley with a tiny village clinging to dramatic cliffs; offers stunning scenery.
50,Gran Canaria - Maspalomas Dunes,Sight,27.74,-15.58,The Maspalomas Dunes form a protected natural reserve consisting of extensive mobile sand dunes adjacent to the Atlantic Ocean on Gran Canaria's south coast.,Impressive system of sand dunes resembling a desert landscape; a protected nature reserve.
50,Gran Canaria - Las Palmas,Sight,28.125,-15.43,"Las Palmas is the co-capital of the Canary Islands, featuring the historic Vegueta district, Las Canteras urban beach, and a major port.","Capital city featuring the historic Vegueta district, Las Canteras urban beach, and harbour."
50,Gran Canaria - Roque Nublo,Sight,27.971,-15.612,"Roque Nublo ('Cloud Rock') is a distinctive volcanic rock monolith standing 80 meters tall, located in the central highlands of Gran Canaria, offering panoramic views.","Iconic volcanic rock formation, a symbol of Gran Canaria, offering hiking and panoramic views."
50,Lanzarote - Timanfaya National Park,Park,29.005,-13.755,"Timanfaya National Park protects a landscape dramatically shaped by volcanic eruptions in the 1730s, consisting of dormant volcanoes and extensive lava fields.","Park showcasing dramatic volcanic landscapes (""Mountains of Fire""); offers bus tours through lava fields."
50,Lanzarote - Jameos del Agua,Sight,29.16,-13.43,"Jameos del Agua is a cultural centre created by César Manrique within a collapsed lava tube, featuring a cave lake (home to blind crabs), pool, and auditorium.","Unique cultural center by César Manrique within lava tubes, featuring a subterranean lake and auditorium."
50,Fuerteventura - Corralejo Dunes,Park,28.695,-13.835,"Parque Natural de Corralejo features expansive sand dunes meeting turquoise waters, located on the northeast coast of Fuerteventura opposite Lobos Island.",Large expanse of sand dunes forming a protected natural park next to Corralejo town.
51,Funchal - Mercado dos Lavradores,Activity,32.649,-16.903,"The Mercado dos Lavradores is Funchal's main market, known for its vibrant displays of exotic flowers, tropical fruits, vegetables, and fresh fish.","Colourful traditional market offering exotic flowers, fruits, vegetables, and fresh fish."
51,Funchal - Cable Car to Monte,Activity,32.648,-16.907,"The Funchal Cable Car connects the downtown waterfront area with the hillside suburb of Monte, offering scenic views over the city and harbour during the ascent.",Scenic cable car ride offering stunning views over Funchal up to the village of Monte.
51,Pico do Arieiro,Sight,32.7347,-16.9293,"Pico do Arieiro is Madeira's third highest peak, accessible by road, offering panoramic mountain views, often above cloud level, and access to hiking trails.","Madeira's third highest peak, accessible by road, offering breathtaking views above the clouds."
51,Levada do Caldeirão Verde Walk,Activity,32.78,-16.92,"This popular 'levada' walk follows an irrigation channel through the UNESCO Laurissilva forest, leading to the Caldeirão Verde ('Green Cauldron') waterfall.",Famous levada walk through lush Laurissilva forest leading to a spectacular waterfall.
